Frame;Stage;Time;Time_TrackID;TrackID;FilamentID;Name;Location;Position_X;Position_Y;Position_Z;unik;Fibers;Fiber.TubGFP;Fiber.TubGFP_low;Position.TubGFP;Position_Type;Length;Position_Type_Track;
3;30,66666667;40;3_1100000046;1100000046;100000166;structure;Ventral;150.626;103.408;-0.920572;3_1100000046150.626;3;0;0;GFPneg;multi;Short;multi;
3;30,66666667;40;3_1100000047;1100000047;100000167;structure;Ventral;150.287;98.4903;2.65175;3_1100000047150.287;1;0;0;GFPneg;Single;Short;multi;
3;30,66666667;40;3_1100000049;1100000049;100000169;structure;Ventral;158.619;104.473;-2.86622;3_1100000049158.619;2;0;0;GFPneg;multi;#NA;multi;
3;30,66666667;40;3_1100000049;1100000049;100000168;structure;V-Ventral;166.172;106.549;-5.71446;3_1100000049166.172;8;0;2;GFPneg;multi;LP-Contact;multi;
3;30,66666667;40;3_1100000056;1100000056;100000170;structure;V-Ventral;168.304;98.2015;-5.86601;3_1100000056168.304;3;0;0;GFPneg;multi;Short;multi;
3;30,66666667;40;3_1100000059;1100000059;100000173;structure;V-Ventral;175.388;93.7409;-8.05043;3_1100000059175.388;4;0;1;GFPneg;multi;LP-Contact;multi;
3;30,66666667;40;3_1100000064;1100000064;100000150;structure;D-Dorsal;42.7646;98.5766;-5.92629;3_110000006442.7646;2;0;0;GFPneg;multi;Short;multi;
3;30,66666667;40;3_1100000065;1100000065;100000137;structure;Dorsal;51.4988;110.188;-2.23897;3_110000006551.4988;2;0;0;GFPneg;multi;Short;multi;
3;30,66666667;40;3_1100000068;1100000068;100000163;structure;Ventral;142.487;108.223;0.0547786;3_1100000068142.487;2;0;0;GFPneg;multi;Short;multi;
3;30,66666667;40;3_1100000119;1100000119;100000171;structure;V-Ventral;169.173;95.3563;-3.11063;3_1100000119169.173;1;0;0;GFPneg;Single;Short;multi;
3;30,66666667;40;3_1100000125;1100000125;100000154;structure;Medial;98.007;112.578;3.94093;3_110000012598.007;1;0;0;GFPneg;Single;Short;single;
3;30,66666667;40;3_1100000145;1100000145;100000145;structure;Medial;83.3577;110.57;1.15613;3_110000014583.3577;1;0;0;GFPneg;Single;Short;single;
3;30,66666667;40;3_1100000147;1100000147;100000147;structure;Dorsal;61.4864;109.419;0.947569;3_110000014761.4864;2;0;0;GFPneg;multi;Short;multi;
3;30,66666667;40;3_1100000151;1100000151;100000151;structure;Dorsal;65.3113;112.035;-0.0784548;3_110000015165.3113;2;0;0;GFPneg;multi;Short;multi;
3;30,66666667;40;3_1100000159;1100000159;100000159;structure;Medial;121.319;111.032;3.45481;3_1100000159121.319;1;0;0;GFPneg;Single;Short;multi;
3;30,66666667;40;3_1100000177;1100000177;100000177;structure;Dorsal;55.0772;107.722;-5.34896;3_110000017755.0772;1;0;0;GFPneg;Single;#NA;single;
3;30,7;40;3_A;A;20;Ref;Ref;44.9134;77.7868;-7.12991;3_A44.9134;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
3;30,7;40;3_B;B;49;Ref;Ref;46.4286;94.6253;-2.07336;3_B46.4286;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
3;30,7;40;3_C;C;78;Ref;Ref;65.0433;104.956;1.22003;3_C65.0433;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
3;30,7;40;3_D;D;109;Ref;Ref;82.4419;106.153;5.20099;3_D82.4419;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
3;30,7;40;3_E;E;140;Ref;Ref;104.173;106.792;5.38781;3_E104.173;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
3;30,7;40;3_F;F;268;Ref;Ref;121.97;102.354;4.19647;3_F121.97;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
3;30,66666667;40;3_F01;F01;ID#035;structure;Medial;104.571;112.704;3.57797;3_F01104.571;4;0;0;GFPneg;multi;#NA;multi;
3;30,7;40;3_G;G;178;Ref;Ref;143.831;97.3513;4.02179;3_G143.831;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
3;30,7;40;3_H;H;210;Ref;Ref;160.714;90.0772;0.078186;3_H160.714;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
3;30,7;40;3_I;I;240;Ref;Ref;167.424;73.014;-6.10829;3_I167.424;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
4;31;60;4_100000187;100000187;100000187;structure;Dorsal;58.0142;109.962;-6.19619;4_10000018758.0142;1;0;0;GFPneg;Single;Short;single;
4;31;60;4_100000212;100000212;100000212;structure;Ventral;136.691;103.327;-0.690045;4_100000212136.691;1;0;0;GFPneg;Single;Short;single;
4;31;60;4_100000218;100000218;100000218;structure;Ventral;158.032;103.88;-3.31916;4_100000218158.032;4;0;1;GFPneg;multi;#NA;multi;
4;31;60;4_100000225;100000225;100000225;structure;Ventral;133.056;100.741;4.6648;4_100000225133.056;1;0;0;GFPneg;Single;Short;single;
4;31;60;4_1100000000;1100000000;100000182;structure;D-Dorsal;41.3286;105.051;-10.5535;4_110000000041.3286;1;0;0;GFPneg;Single;LP-Contact;multi;
4;31;60;4_1100000001;1100000001;100000189;structure;D-Dorsal;44.7325;102.997;-6.59133;4_110000000144.7325;5;0;0;GFPneg;multi;Short;multi;
4;31;60;4_1100000002;1100000002;100000192;structure;D-Dorsal;45.013;107.082;-8.93258;4_110000000245.013;4;0;0;GFPneg;multi;LP-Contact;multi;
4;31;60;4_1100000003;1100000003;100000184;structure;Dorsal;55.9644;109.22;-5.62331;4_110000000355.9644;2;0;0;GFPneg;multi;Short;multi;
4;31;60;4_1100000005;1100000005;100000183;structure;D-Dorsal;43.2288;96.4421;-7.58631;4_110000000543.2288;1;0;0;GFPneg;Single;Short;multi;
4;31;60;4_1100000008;1100000008;100000188;structure;Dorsal;67.4332;111.896;0.0783762;4_110000000867.4332;1;0;0;GFPneg;Single;Short;multi;
4;31;60;4_1100000010;1100000010;100000190;structure;Dorsal;69.8336;111.207;1.57337;4_110000001069.8336;2;0;0;GFPneg;multi;Short;multi;
4;31;60;4_1100000011;1100000011;100000193;structure;Dorsal;72.7528;112.154;-0.996846;4_110000001172.7528;2;0;0;GFPneg;multi;Short;multi;
4;31;60;4_1100000013;1100000013;100000191;structure;Dorsal;51.6061;106.068;-1.10048;4_110000001351.6061;1;0;0;GFPneg;Single;Short;multi;
4;31;60;4_1100000015;1100000015;100000194;structure;Dorsal;79.5313;114.253;2.64612;4_110000001579.5313;3;0;0;GFPneg;multi;Short;multi;
4;31;60;4_1100000021;1100000021;100000198;structure;Medial;87.6598;113.814;3.09335;4_110000002187.6598;2;0;0;GFPneg;multi;Short;multi;
4;31;60;4_1100000022;1100000022;100000197;structure;Medial;89.68;118.423;2.37431;4_110000002289.68;1;0;0;GFPneg;Single;Short;multi;
4;31;60;4_1100000022;1100000022;100000202;structure;Medial;91.2512;115.832;3.73998;4_110000002291.2512;2;0;0;GFPneg;multi;Short;multi;
4;31;60;4_1100000022;1100000022;100000204;structure;Medial;92.9916;114.631;3.69925;4_110000002292.9916;2;0;0;GFPneg;multi;Short;multi;trash
4;31;60;4_1100000026;1100000026;ID#003;structure;Medial;96.1036;113.41;3.7154;4_110000002696.1036;2;0;0;GFPneg;multi;#NA;multi;
4;31;60;4_1100000028;1100000028;100000207;structure;Medial;106.357;111.168;3.42496;4_1100000028106.357;3;0;3;GFPneg;multi;Short;multi;
4;31;60;4_1100000033;1100000033;100000227;structure;Medial;114.746;106.559;3.75599;4_1100000033114.746;1;0;0;GFPneg;Single;#NA;multi;
4;31;60;4_1100000034;1100000034;100000208;structure;Medial;119.632;113.742;2.06299;4_1100000034119.632;3;0;0;GFPneg;multi;LP-Contact;multi;
4;31;60;4_1100000037;1100000037;100000224;structure;Ventral;122.393;105.798;4.7467;4_1100000037122.393;1;0;0;GFPneg;Single;Short;multi;
4;31;60;4_1100000039;1100000039;100000222;structure;Ventral;126.993;104.09;4.00348;4_1100000039126.993;1;0;0;GFPneg;Single;Short;multi;
4;31;60;4_1100000040;1100000040;100000211;structure;Ventral;130.863;107.134;-0.312104;4_1100000040130.863;1;0;0;GFPneg;Single;Short;multi;
4;31;60;4_1100000041;1100000041;100000210;structure;Ventral;136.339;109.381;-1.25142;4_1100000041136.339;1;0;0;GFPneg;Single;LP-Contact;multi;
4;31;60;4_1100000042;1100000042;100000213;structure;Ventral;139.323;104.25;0.394392;4_1100000042139.323;1;0;0;GFPneg;Single;Short;single;
4;31;60;4_1100000043;1100000043;100000215;structure;Ventral;143.887;103.546;2.11875;4_1100000043143.887;6;1;0;GFPpos;multi;Short;multi;
4;31;60;4_1100000044;1100000044;100000223;structure;Ventral;145.294;99.7705;2.38769;4_1100000044145.294;2;0;0;GFPneg;multi;Short;multi;
4;31;60;4_1100000046;1100000046;100000216;structure;Ventral;149.348;100.393;2.27722;4_1100000046149.348;1;0;0;GFPneg;Single;Short;multi;
4;31;60;4_1100000047;1100000047;100000217;structure;Ventral;151.924;99.617;2.50411;4_1100000047151.924;1;0;0;GFPneg;Single;Short;multi;
4;31;60;4_1100000049;1100000049;100000219;structure;V-Ventral;164.543;105.504;-6.06972;4_1100000049164.543;2;1;1;GFPpos;multi;LP-Contact;multi;
4;31;60;4_1100000056;1100000056;100000220;structure;V-Ventral;168.761;100.752;-7.2099;4_1100000056168.761;6;0;0;GFPneg;multi;LP-Contact;multi;
4;31;60;4_1100000059;1100000059;100000221;structure;V-Ventral;173.643;92.5303;-7.86336;4_1100000059173.643;6;0;3;GFPneg;multi;LP-Contact;multi;
4;31;60;4_1100000064;1100000064;100000200;structure;D-Dorsal;44.513;97.2677;-4.17201;4_110000006444.513;2;0;0;GFPneg;multi;Short;multi;
4;31;60;4_1100000065;1100000065;100000185;structure;Dorsal;53.2429;107.367;-6.08445;4_110000006553.2429;1;0;0;GFPneg;Single;Short;multi;
4;31;60;4_1100000068;1100000068;100000214;structure;Ventral;141.338;105.87;0.619074;4_1100000068141.338;2;0;0;GFPneg;multi;Short;multi;
4;31;60;4_1100000125;1100000125;100000205;structure;Medial;99.0727;112.834;3.67662;4_110000012599.0727;1;0;0;GFPneg;Single;Short;single;
4;31;60;4_1100000145;1100000145;100000195;structure;Medial;83.4624;111.36;0.956685;4_110000014583.4624;1;0;0;GFPneg;Single;Short;single;
4;31;60;4_1100000147;1100000147;100000186;structure;Dorsal;60.985;112.051;-2.65964;4_110000014760.985;1;0;0;GFPneg;Single;Short;multi;
4;31;60;4_1100000151;1100000151;100000201;structure;Dorsal;65.7346;110.521;0.0709698;4_110000015165.7346;1;0;0;GFPneg;Single;Short;multi;
4;31;60;4_1100000159;1100000159;100000226;structure;Medial;119.871;106.536;3.88321;4_1100000159119.871;2;0;0;GFPneg;multi;#NA;multi;
4;31;60;4_1100000177;1100000177;100000199;structure;Dorsal;54.7889;108.374;-6.96404;4_110000017754.7889;1;0;0;GFPneg;Single;Short;single;
4;31;60;4_1100000209;1100000209;100000209;structure;Ventral;123.744;102.421;6.46678;4_1100000209123.744;1;0;0;GFPneg;Single;Short;multi;
4;31;60;4_A;A;19;Ref;Ref;46.645;76.7847;-7.85934;4_A46.645;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
4;31;60;4_B;B;48;Ref;Ref;47.9437;94.4872;-2.79797;4_B47.9437;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
4;31;60;4_C;C;77;Ref;Ref;65.4762;104.172;1.35785;4_C65.4762;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
4;31;60;4_D;D;108;Ref;Ref;82.9697;105.879;4.38789;4_D82.9697;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
4;31;60;4_E;E;139;Ref;Ref;103.95;105.982;6.38774;4_E103.95;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
4;31;60;4_F;F;169;Ref;Ref;121.245;100.748;5.38781;4_F121.245;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
4;31;60;4_F01;F01;ID#036;structure;Medial;106.621;119.564;2.49924;4_F01106.621;4;0;0;GFPneg;multi;#NA;multi;
4;31;60;4_G;G;177;Ref;Ref;143.615;96.8822;4.45752;4_G143.615;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
4;31;60;4_H;H;209;Ref;Ref;161.147;88.4307;1.18472;4_H161.147;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
4;31;60;4_I;I;239;Ref;Ref;166.991;72.5202;-6.70499;4_I166.991;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
5;31,33333333;80;5_100000237;100000237;100000237;structure;D-Dorsal;43.1605;90.9952;-7.91119;5_10000023743.1605;1;0;0;GFPneg;Single;Short;single;
5;31,33333333;80;5_100000238;100000238;100000238;structure;Dorsal;58.9041;111.816;-4.33812;5_10000023858.9041;1;0;0;GFPneg;Single;Short;single;
5;31,33333333;80;5_100000247;100000247;100000247;structure;D-Dorsal;45.118;102.964;-4.11905;5_10000024745.118;1;0;0;GFPneg;Single;Short;single;
5;31,33333333;80;5_100000273;100000273;100000273;structure;V-Ventral;159.718;89.3104;-1.86947;5_100000273159.718;1;0;0;GFPneg;Single;Short;single;
5;31,33333333;80;5_1100000000;1100000000;100000231;structure;D-Dorsal;42.192;102.669;-11.3878;5_110000000042.192;1;0;0;GFPneg;Single;LP-Contact;multi;
5;31,33333333;80;5_1100000001;1100000001;100000235;structure;D-Dorsal;43.9805;102.965;-7.94192;5_110000000143.9805;5;0;0;GFPneg;multi;Short;multi;
5;31,33333333;80;5_1100000002;1100000002;100000234;structure;D-Dorsal;42.3435;113.263;-14.9545;5_110000000242.3435;5;0;0;GFPneg;multi;LP-Contact;multi;
5;31,33333333;80;5_1100000003;1100000003;100000245;structure;Dorsal;56.9215;106.116;-5.5309;5_110000000356.9215;2;0;0;GFPneg;multi;Short;multi;
5;31,33333333;80;5_1100000003;1100000003;100000248;structure;Dorsal;58.7411;107.825;-1.29368;5_110000000358.7411;1;0;0;GFPneg;Single;Short;multi;
5;31,33333333;80;5_1100000005;1100000005;100000232;structure;D-Dorsal;41.452;99.1162;-10.3357;5_110000000541.452;2;0;0;GFPneg;multi;Short;multi;
5;31,33333333;80;5_1100000008;1100000008;100000241;structure;Dorsal;66.4922;113.771;-2.33085;5_110000000866.4922;1;0;0;GFPneg;Single;Short;multi;
5;31,33333333;80;5_1100000010;1100000010;100000242;structure;Dorsal;69.9768;111.14;0.481871;5_110000001069.9768;2;0;0;GFPneg;multi;Short;multi;
5;31,33333333;80;5_1100000011;1100000011;100000243;structure;Dorsal;72.1895;112.292;-0.399804;5_110000001172.1895;2;0;0;GFPneg;multi;Short;multi;
5;31,33333333;80;5_1100000015;1100000015;100000246;structure;Dorsal;78.6821;113.152;1.95603;5_110000001578.6821;3;0;0;GFPneg;multi;Short;multi;
5;31,33333333;80;5_1100000022;1100000022;100000253;structure;Medial;88.6834;119.853;0.443;5_110000002288.6834;2;0;1;GFPneg;multi;Short;multi;
5;31,33333333;80;5_1100000022;1100000022;100000252;structure;Medial;90.421;116.41;2.62534;5_110000002290.421;1;0;1;GFPneg;Single;Short;multi;
5;31,33333333;80;5_1100000022;1100000022;100000254;structure;Medial;92.5322;119.747;0.705472;5_110000002292.5322;4;0;0;GFPneg;multi;Short;multi;
5;31,33333333;80;5_1100000026;1100000026;ID#004;structure;Medial;96.7022;119.998;-0.929047;5_110000002696.7022;1;0;0;GFPneg;Single;#NA;multi;
5;31,33333333;80;5_1100000028;1100000028;100000257;structure;Medial;106.183;109.447;2.96836;5_1100000028106.183;3;0;1;GFPneg;multi;Short;multi;
5;31,33333333;80;5_1100000034;1100000034;100000259;structure;Medial;117.528;109.589;2.26578;5_1100000034117.528;6;0;1;GFPneg;multi;LP-Contact;multi;
5;31,33333333;80;5_1100000040;1100000040;100000277;structure;Ventral;128.659;104.056;1.16917;5_1100000040128.659;1;0;0;GFPneg;Single;Short;multi;
5;31,33333333;80;5_1100000041;1100000041;100000260;structure;Ventral;132.737;106.375;-0.1912;5_1100000041132.737;2;0;2;GFPneg;multi;LP-Contact;multi;
5;31,33333333;80;5_1100000042;1100000042;100000263;structure;Ventral;137.018;102.854;-0.664127;5_1100000042137.018;1;0;0;GFPneg;Single;Short;single;
5;31,33333333;80;5_1100000043;1100000043;100000261;structure;Ventral;143.396;105.547;-0.459619;5_1100000043143.396;5;1;0;GFPpos;multi;Short;multi;
5;31,33333333;80;5_1100000046;1100000046;100000265;structure;Ventral;146.512;98.5955;2.16578;5_1100000046146.512;1;0;0;GFPneg;Single;Short;multi;
5;31,33333333;80;5_1100000047;1100000047;100000266;structure;Ventral;148.095;97.5525;0.852483;5_1100000047148.095;1;0;0;GFPneg;Single;Short;multi;
5;31,33333333;80;5_1100000049;1100000049;100000274;structure;Ventral;152.466;95.4324;2.33928;5_1100000049152.466;1;0;0;GFPneg;Single;Short;multi;
5;31,33333333;80;5_1100000049;1100000049;100000267;structure;Ventral;154.662;100.331;-2.33552;5_1100000049154.662;3;0;2;GFPneg;multi;#NA;multi;
5;31,33333333;80;5_1100000049;1100000049;100000268;structure;V-Ventral;161.671;102.762;-5.65737;5_1100000049161.671;4;1;1;GFPneg;multi;LP-Contact;multi;
5;31,33333333;80;5_1100000056;1100000056;100000269;structure;V-Ventral;162.951;94.5814;-4.1679;5_1100000056162.951;3;0;2;GFPneg;multi;LP-Contact;multi;
5;31,33333333;80;5_1100000059;1100000059;100000272;structure;V-Ventral;168.206;87.2765;-5.72258;5_1100000059168.206;8;0;3;GFPneg;multi;LP-Contact;multi;
5;31,33333333;80;5_1100000064;1100000064;100000236;structure;D-Dorsal;44.1106;96.2966;-5.33789;5_110000006444.1106;1;0;0;GFPneg;Single;Short;multi;
5;31,33333333;80;5_1100000065;1100000065;100000240;structure;Dorsal;54.0865;104.459;-2.05359;5_110000006554.0865;1;0;0;GFPneg;Single;Short;multi;
5;31,33333333;80;5_1100000068;1100000068;100000262;structure;Ventral;138.748;103.087;-0.743285;5_1100000068138.748;1;0;0;GFPneg;Single;Short;multi;
5;31,33333333;80;5_1100000147;1100000147;100000239;structure;Dorsal;61.1925;110.248;-3.09915;5_110000014761.1925;3;0;0;GFPneg;multi;Short;multi;
5;31,33333333;80;5_1100000151;1100000151;100000249;structure;Dorsal;65.4723;110.731;-0.852582;5_110000015165.4723;1;0;0;GFPneg;Single;Short;multi;
5;31,33333333;80;5_1100000159;1100000159;100000278;structure;Medial;119.512;106.37;1.77686;5_1100000159119.512;1;0;0;GFPneg;Single;#NA;multi;
5;31,33333333;80;5_1100000209;1100000209;100000276;structure;Ventral;122.092;101.775;6.19305;5_1100000209122.092;1;0;0;GFPneg;Single;Short;multi;
5;31,33333333;80;5_1100000233;1100000233;100000233;structure;Dorsal;47.7957;112.439;-9.48327;5_110000023347.7957;2;0;0;GFPneg;multi;LP-Contact;multi;
5;31,33333333;80;5_1100000244;1100000244;100000244;structure;Dorsal;63.5759;109.194;-0.456443;5_110000024463.5759;2;0;0;GFPneg;multi;Short;multi;
5;31,33333333;80;5_1100000250;1100000250;100000250;structure;Dorsal;68.9797;109.159;-0.614991;5_110000025068.9797;1;0;0;GFPneg;Single;Short;single;
5;31,33333333;80;5_1100000258;1100000258;100000258;structure;Medial;109.488;108.269;0.883308;5_1100000258109.488;1;0;0;GFPneg;Single;Short;multi;
5;31,33333333;80;5_1100000264;1100000264;100000264;structure;Ventral;147.933;101.165;-2.15042;5_1100000264147.933;1;0;1;GFPneg;Single;Short;multi;
5;31,33333333;80;5_1100000270;1100000270;100000270;structure;V-Ventral;160.509;87.7756;-0.779565;5_1100000270160.509;1;0;0;GFPneg;Single;Short;single;
5;31,33333333;80;5_1100000271;1100000271;100000271;structure;V-Ventral;161.38;86.2701;-0.517498;5_1100000271161.38;1;0;0;GFPneg;Single;Short;multi;
5;31,33333333;80;5_1100000275;1100000275;100000275;structure;Ventral;122.075;103.728;4.39061;5_1100000275122.075;1;0;0;GFPneg;Single;Short;multi;
5;31,33333333;80;5_1100000279;1100000279;100000279;structure;Dorsal;73.926;110.54;-0.855482;5_110000027973.926;2;0;0;GFPneg;multi;#NA;multi;
5;31,3;80;5_A;A;275;Ref;Ref;44.4805;75.5703;-7.7421;5_A44.4805;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
5;31,3;80;5_B;B;47;Ref;Ref;47.7273;93.9046;-3.72559;5_B47.7273;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
5;31,3;80;5_C;C;76;Ref;Ref;64.5141;103.089;0.388178;5_C64.5141;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
5;31,3;80;5_D;D;107;Ref;Ref;82.7176;107.16;2.38803;5_D82.7176;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
5;31,3;80;5_E;E;138;Ref;Ref;102.887;107.076;4.38789;5_E102.887;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
5;31,3;80;5_F;F;168;Ref;Ref;121.157;101.317;5.38781;5_F121.157;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
5;31,33333333;80;5_F01;F01;ID#037;structure;Medial;106.096;120.696;0.70661;5_F01106.096;6;0;3;GFPneg;multi;#NA;multi;
5;31,3;80;5_G;G;176;Ref;Ref;142.316;94.8227;5.06934;5_G142.316;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
5;31,3;80;5_H;H;208;Ref;Ref;157.9;86.7382;-0.871094;5_H157.9;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
5;31,3;80;5_I;I;238;Ref;Ref;164.61;71.7873;-8.11906;5_I164.61;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
6;31,66666667;100;6_100000311;100000311;100000311;structure;Ventral;126.858;103.863;3.77049;6_100000311126.858;1;0;0;GFPneg;Single;Short;single;
6;31,66666667;100;6_100000315;100000315;100000315;structure;Ventral;139.337;103.335;1.51452;6_100000315139.337;1;0;3;GFPneg;Single;Short;single;
6;31,66666667;100;6_100000324;100000324;100000324;structure;Ventral;161.555;86.0223;1.9646;6_100000324161.555;1;0;0;GFPneg;Single;Short;single;
6;31,66666667;100;6_100000328;100000328;100000328;structure;Ventral;130.025;106.716;2.70424;6_100000328130.025;1;0;0;GFPneg;Single;Short;single;
6;31,66666667;100;6_1100000000;1100000000;100000283;structure;D-Dorsal;41.2646;103.838;-10.436;6_110000000041.2646;3;0;0;GFPneg;multi;Short;multi;
6;31,66666667;100;6_1100000001;1100000001;100000294;structure;D-Dorsal;44.3886;99.5833;-4.52001;6_110000000144.3886;5;0;0;GFPneg;multi;Short;multi;
6;31,66666667;100;6_1100000002;1100000002;100000284;structure;D-Dorsal;43.4209;110.515;-11.4883;6_110000000243.4209;7;0;3;GFPneg;multi;LP-Contact;multi;
6;31,66666667;100;6_1100000003;1100000003;100000289;structure;Dorsal;55.9031;107.43;-3.92607;6_110000000355.9031;2;0;0;GFPneg;multi;Short;multi;
6;31,66666667;100;6_1100000005;1100000005;100000286;structure;D-Dorsal;41.1995;99.9746;-9.70355;6_110000000541.1995;1;0;1;GFPneg;Single;Short;multi;
6;31,66666667;100;6_1100000008;1100000008;100000292;structure;Dorsal;65.5906;110.998;-0.774402;6_110000000865.5906;1;0;0;GFPneg;Single;Short;multi;
6;31,66666667;100;6_1100000010;1100000010;100000290;structure;Dorsal;69.4952;113.98;0.427062;6_110000001069.4952;2;0;0;GFPneg;multi;Short;multi;
6;31,66666667;100;6_1100000011;1100000011;100000299;structure;Dorsal;72.0678;110.199;0.351371;6_110000001172.0678;2;0;0;GFPneg;multi;Short;multi;
6;31,66666667;100;6_1100000015;1100000015;100000297;structure;Dorsal;78.8844;113.164;2.6263;6_110000001578.8844;4;0;0;GFPneg;multi;Short;multi;
6;31,66666667;100;6_1100000015;1100000015;100000300;structure;Dorsal;82.7331;115.971;2.66075;6_110000001582.7331;3;0;0;GFPneg;multi;Short;multi;
6;31,66666667;100;6_1100000022;1100000022;100000304;structure;Medial;88.5049;118.785;0.69795;6_110000002288.5049;2;0;0;GFPneg;multi;Short;multi;
6;31,66666667;100;6_1100000022;1100000022;100000301;structure;Medial;90.1403;118.04;3.54236;6_110000002290.1403;1;0;0;GFPneg;Single;Short;multi;
6;31,66666667;100;6_1100000022;1100000022;100000302;structure;Medial;91.6595;120.816;1.22853;6_110000002291.6595;2;0;0;GFPneg;multi;Short;multi;trash
6;31,66666667;100;6_1100000026;1100000026;ID#005;structure;Medial;96.1769;121.452;0.147781;6_110000002696.1769;1;0;0;GFPneg;Single;#NA;multi;
6;31,66666667;100;6_1100000034;1100000034;100000307;structure;Medial;119.28;117.94;0.0347656;6_1100000034119.28;5;0;1;GFPneg;multi;LP-Contact;multi;
6;31,66666667;100;6_1100000040;1100000040;100000312;structure;Ventral;128.741;104.644;1.012;6_1100000040128.741;1;0;0;GFPneg;Single;Short;multi;
6;31,66666667;100;6_1100000041;1100000041;100000313;structure;Ventral;130.072;104.038;3.23687;6_1100000041130.072;1;0;1;GFPneg;Single;Short;multi;
6;31,66666667;100;6_1100000043;1100000043;100000316;structure;Ventral;141.177;102.112;3.24294;6_1100000043141.177;5;1;0;GFPpos;multi;LP-Contact;multi;
